85,1331.290039,253.160004,21.309999,
86,1339.130005,252.029999,21.5,
87,1348.859985,245.570007,21.610001,
88,1367.209961,244.589996,21.629999,
89,1348.859985,247.860001,21.84,
90,1349.98999,247.080002,22.040001,
91,1348.780029,255.940002,22.209999,
92,1360.030029,258.630005,22.1,
93,1342.530029,258.890015,22.35,
94,1353.109985,261.070007,22.469999,
95,1371.800049,243.399994,22.790001,
96,1381.290039,247.490005,22.74,
97,1380.02002,245.419998,23.01,
98,1367.680054,245.809998,23.309999,
99,1330.630005,245.880005,23.059999,
100,1331.339966,252.050003,22.969999,
101,1326.75,251.880005,23.120001,
102,1333.699951,249.320007,23.32,
103,1304.339966,242.630005,23.360001,
104,1293.369995,243.139999,23.35,
105,1273.369995,246.5,23.26,
106,1320.650024,252.169998,23.280001,
107,1308.77002,249.570007,23.07,
108,1315.47998,249.380005,22.639999,
109,1288.140015,253.289993,22.92,
110,1276.599976,257.070007,22.68,
111,1330.73999,255.039993,22.889999,
112,1298.420044,255.570007,23.110001,
113,1329.51001,252.210007,23.08,
114,1349.880005,252.210007,23.280001,
115,1352.98999,250.960007,23.360001,
116,1341.130005,249.100006,23.540001,
117,1325.76001,251.720001,23.360001,
118,1315.219971,256.660004,23.59,
119,1322.699951,255.949997,23.59,
120,1370.180054,257.630005,23.67,
121,1367.530029,259.829987,23.719999,
122,1369.310059,259.209991,23.459999,
123,1370.400024,257.910004,23.6,
124,1372.540039,261.609985,23.450001,
125,1365.540039,265.640015,23.67,
126,1354.48999,265.019989,23.9,
127,1360.550049,264.429993,24.030001,
128,1332.829956,261.579987,24.139999,
129,1328.319946,262.459991,24.290001,
130,1334.430054,267.820007,24.280001,
131,1364.709961,267.220001,24.25,
132,1365.560059,267.980011,24.620001,
133,1390.329956,267.880005,24.57,
134,1388.170044,267.299988,24.85,
135,1375.939941,267.380005,24.15,
136,1379.930054,269.429993,25.370001,
137,1388.819946,269.059998,25.110001,
138,1397.839966,263.839996,25.16,
139,1396.369995,264.940002,25.540001,
140,1390.939941,266.369995,25.6,
141,1385.589966,266.130005,25.459999,
142,1409.339966,268.649994,25.870001,
143,1413.900024,271.220001,25.92,
144,1407.48999,271.119995,25.84,
145,1418.26001,268.73999,25.73,
146,1392.569946,268.839996,25.74,
147,1397.680054,268.910004,25.559999,
148,1388.280029,263.350006,25.75,
149,1403.579956,258.51001,25.290001,
150,1403.040039,258.059998,25.5,
151,1408.660034,260.070007,25.549999,
152,1423.569946,258.070007,25.35,
153,1425.349976,258.890015,25.32,
154,1426.630005,256.089996,24.76,
155,1413.400024,258.51001,24.73,
156,1390.709961,265.48999,24.9,
157,1394.349976,266.160004,24.299999,
158,1375.930054,269.429993,23.57,
159,1385.349976,270.160004,22.98,
160,1390.839966,271.369995,23.76,
161,1398.26001,271.579987,23.309999,
162,1400.380005,259.75,23.4,
163,1385.670044,259.769989,23.690001,
164,1377.650024,259.209991,24.09,
165,1377.199951,257.920013,24.42,
166,1404.050049,256.130005,24.57,
167,1360.680054,256.420013,24.17,
168,1361.76001,260.140015,24.280001,
169,1358.439941,262.51001,23.75,
170,1335.48999,263.929993,23.860001,
171,1339.869995,263.799988,23.74,
172,1360.030029,262.609985,23.790001,
173,1360.140015,261.329987,24.030001,
174,1350.930054,261.559998,24.23,
175,1337.810059,263,24.24,
176,1342.829956,260.320007,24.379999,
177,1317.930054,258.790009,24.49,
178,1318,257.480011,24.4,
179,1314.290039,256.540009,24.18,
180,1321.969971,257.619995,24.290001,
181,1283.150024,253.309998,23.91,
182,1278.380005,253.850006,23.52,
183,1280,256.779999,22.379999,
184,1284.910034,258.709991,23.01,
185,1261.52002,255.389999,22.200001,
186,1262.900024,251.350006,22.129999,
187,1252.310059,252.570007,22.26,
188,1273.699951,253.020004,20.559999,
189,1244.689941,250.830002,20.58,
190,1253.390015,253.509995,19.860001,
191,1239.48999,253.759995,20.790001,
192,1228.300049,254.630005,20.25,
193,1214.910034,253.419998,20.09,
194,1245.359985,262.160004,19.389999,
195,1260.319946,266.690002,19.540001,
196,1260.680054,265.329987,20,
197,1260,266.450012,19.809999,
198,1277,267.049988,20.459999,
199,1282.189941,265.170013,20.24,
200,1252.540039,271.519989,20.459999,
201,1257.76001,270.200012,20.25,
202,1234.369995,271.26001,19.83,
203,1263.199951,271.429993,19.969999,
204,1284.26001,274.299988,20.26,
205,1267.380005,274.450012,20.77,
206,1260.310059,269.769989,20.549999,
207,1249.01001,270.679993,21.360001,
208,1284.880005,268.940002,21.32,
209,1289.189941,271.670013,21.48,
210,1266.069946,275.660004,21.58,
211,1296.319946,274.820007,21.77,
212,1305.319946,273.779999,20.940001,
213,1289.589966,269.059998,21.32,
214,1285.829956,272.309998,21.66,
215,1292.930054,270.980011,21.379999,
216,1298.199951,273.5,21.5,
217,1278.599976,271.779999,21.82,
218,1266.689941,275.809998,21.65,
219,1274.540039,272.019989,21.08,
220,1277.719971,271.779999,21.209999,
221,1292.199951,270.019989,21.110001,
222,1266.839966,270.549988,21.52,
223,1271.51001,267.850006,21.52,
224,1281.660034,269.320007,21.18,
225,1300.680054,270.26001,21.059999,
226,1282.829956,272.049988,20.27,
227,1277.579956,270.51001,20.4,
228,1274.97998,268.470001,19.879999,
229,1236.829956,270,20.15,
230,1242.310059,266.660004,20.16,
231,1267.790039,263.5,20.700001,
232,1224.51001,264.679993,20.540001,
233,1232.040039,265.190002,20.74,
234,1249.050049,262.5,20.85,
235,1251.699951,266.019989,20.639999,
236,1192.699951,272.019989,20.790001,
237,1213.599976,272.209991,20.68,
238,1156.390015,272.059998,20.98,
239,1206.51001,272.980011,21.139999,
240,1255.079956,271.929993,21.129999,
241,1207.089966,271.149994,21.370001,
242,1188.219971,269.980011,21.379999,
243,1185.869995,266.48999,21.17,
244,1209.180054,261.899994,21.02,
245,1213.27002,262.75,21.34,
246,1106.420044,262.549988,21.629999,
247,1166.359985,258.690002,21.76,
248,1161.060059,260.559998,21.860001,
249,1114.280029,260.769989,21.719999,
250,1099.22998,261.029999,21.5,
251,1056.890015,260.23999,21.190001,
252,996.22998,256.980011,21.219999,
253,984.940002,257.089996,21.290001,
254,909.919983,261.130005,21.059999,
255,899.219971,259.179993,20.68,
256,1003.349976,259.679993,20.17,
257,998.01001,262.329987,20.440001,
258,907.840027,262.51001,20.110001,
259,946.429993,261.519989,19.73,
260,940.549988,258.350006,19.43,
261,985.400024,264.480011,18.879999,
262,955.049988,265.589996,18.59,
263,896.780029,265.869995,19.42,
264,908.109985,265.880005,19.18,
265,876.77002,266.839996,19.42,
266,848.919983,266.470001,18.610001,
267,940.51001,267.429993,18.620001,
268,930.090027,269.309998,18.4,
269,954.090027,268.130005,17.67,
270,968.75,270.649994,18.110001,
271,966.299988,268.820007,17.91,
272,1005.75,269.730011,18.200001,
273,952.77002,270.160004,17.879999,
274,904.880005,269.179993,17.16,
275,930.98999,269.76001,17.57,
276,919.210022,268.880005,17.049999,
277,898.950012,268.26001,16.9,
278,852.299988,269.079987,17.139999,
279,911.289978,272.589996,17.74,
280,873.289978,271.910004,17.780001,
281,850.75,271.380005,17.860001,
282,859.119995,270.619995,17.549999,
283,806.580017,271.859985,17.34,
284,752.440002,272.390015,16.940001,
285,800.030029,278.070007,17.129999,
286,851.809998,278.23999,16.620001,
287,857.390015,277.929993,16.65,
288,887.679993,273.980011,16.09,
289,896.23999,275.220001,15.54,
290,816.210022,275.5,15.79,
291,848.809998,276.410004,16.139999,
292,870.73999,279.380005,16.559999,
293,845.219971,276.970001,16.889999,
294,876.070007,282.880005,16.48,
295,909.700012,283.660004,16.66,
296,888.669983,282.279999,17.01,
297,899.23999,282.380005,16.940001,
298,873.590027,281.380005,17.200001,
299,879.72998,277.279999,17.049999,
300,868.570007,278.529999,16.85,
301,913.179993,278.970001,16.610001,
302,904.419983,279.059998,16.379999,
303,885.280029,279.059998,16.799999,
304,887.880005,279.200012,16.959999,
305,871.630005,276.309998,16.67,
306,863.159973,273.929993,16.42,
307,868.150024,275.149994,16.43,
308,872.799988,273.329987,15.97,
309,869.419983,273.690002,15.98,
310,890.640015,267.920013,15.73,
311,903.25,267.720001,15.55,
312,931.799988,268.339996,15.43,
313,927.450012,263.820007,14.94,
314,934.700012,264.600006,14.44,
315,906.650024,266.470001,15.11,
316,909.72998,266.220001,15.22,
317,890.349976,267.209991,15.39,
318,870.26001,269,14.88,
319,871.789978,267.230011,14.96,
320,842.619995,268.640015,15.16,
321,843.73999,270.910004,14.85,
322,850.119995,273.700012,14.72,
323,805.219971,272.48999,15.06,
324,840.23999,271.809998,15.34,
325,827.5,274.929993,15.85,
326,831.950012,277.589996,15.93,
327,836.570007,278.130005,16.129999,
328,845.710022,276.589996,15.09,
329,874.090027,277.029999,16.23,
330,845.140015,276.519989,16.07,
331,825.880005,276.309998,15.84,
332,825.440002,275.309998,15.65,
333,838.51001,274.279999,15.83,
334,832.22998,276.290009,15.46,
335,845.849976,278.910004,15.65,
336,868.599976,277.470001,15.46,
337,869.890015,277.380005,15.78,
338,827.159973,276.869995,15.78,
339,833.73999,277.869995,16.07,
340,835.190002,276.829987,16.42,
341,826.840027,277.079987,16.4,
342,789.169983,279.399994,16.32,
343,788.419983,277.720001,16.02,
344,778.940002,275.309998,16.17,
345,770.049988,279.429993,16.190001,
346,743.330017,280.01001,16.16,
347,773.140015,280.670013,16.24,
348,764.900024,280.980011,16.33,
349,752.830017,280.380005,16.219999,
350,735.090027,282.01001,16.27,
351,700.820007,283.170013,16.959999,
352,696.330017,283.869995,17.23,
353,712.869995,284.140015,17.280001,
354,682.549988,283.549988,17.18,
355,683.380005,286.529999,17.34,
356,676.530029,286.910004,17.049999,
357,719.599976,286.630005,17.200001,
358,721.359985,284.5,17.43,
359,750.73999,288.48999,17.709999,
360,756.549988,289.140015,18.17,
361,753.890015,291.690002,17.969999,
362,778.119995,293.820007,18.17,
363,794.349976,294.98999,18.030001,
364,784.039978,297.470001,17.52,
365,768.539978,297.089996,17.5,
366,822.919983,296.839996,17.34,
367,806.119995,296.970001,17.690001,
368,813.880005,296.040009,17.32,
369,832.859985,299.630005,17.76,
370,815.940002,298.649994,17.719999,
371,787.530029,296.059998,17.52,
372,797.869995,292.019989,17.4,
373,811.080017,292.540009,17.32,
374,834.380005,291.809998,17.77,
375,842.5,294.23999,17.58,
376,835.47998,294.809998,17.809999,
377,815.549988,296.76001,18.01,
378,825.159973,295.980011,18.059999,
379,856.559998,290.910004,17.76,
380,858.72998,292.049988,17.879999,
381,841.5,287.130005,17.780001,
382,852.059998,287.820007,17.540001,
383,865.299988,288.859985,17.209999,
384,869.599976,287.109985,16.66,
385,832.390015,289.950012,16.690001,
386,850.080017,291.179993,16.52,
387,843.549988,294.809998,16.450001,
388,851.919983,293.869995,16.5,
389,866.22998,294.079987,16.280001,
390,857.51001,293.929993,16.5,
391,855.159973,292.880005,16.41,
392,873.640015,295.320007,16.459999,
393,872.809998,295.140015,16.719999,
394,877.52002,296.670013,16.51,
395,907.23999,299.440002,16.18,
396,903.799988,292.690002,15.98,
397,919.530029,289.920013,15.73,
398,907.390015,291.329987,15.96,
399,929.22998,290.48999,15.54,
400,909.23999,288.980011,15.22,
401,908.349976,290.570007,15.29,
402,883.919983,291.589996,15.29,
403,893.070007,292.350006,14.76,
404,882.880005,292.519989,14.67,
405,909.710022,294.869995,14.37,
406,908.130005,296.390015,15.09,
407,903.469971,295.309998,14.65,
408,888.330017,296.23999,15.06,
409,887,295.290009,14.94,
410,910.330017,297.160004,15.01,
411,893.059998,297.109985,14.95,
412,906.830017,298.48999,15.44,
413,919.140015,298.98999,15.19,
414,942.869995,296.399994,15.04,
415,944.73999,301.359985,14.99,
416,931.76001,301.720001,14.66,
417,942.460022,306.019989,14.44,
418,940.090027,307.149994,13.84,
419,939.140015,306.190002,13.83,
420,942.429993,309.609985,13.75,
421,939.150024,308.690002,13.89,
422,944.890015,306.75,13.94,
423,946.210022,306.929993,13.4,
424,923.719971,309.579987,13.41,
425,911.969971,309.640015,13.26,
426,910.710022,309.119995,13.31,
427,918.369995,308.119995,13.02,
428,921.22998,308.160004,12.4,
429,893.039978,307.769989,12.2,
430,895.099976,307.609985,13.12,
431,900.940002,306,13.55,
432,920.26001,305.190002,13.4,
433,918.900024,305.799988,13.56,
434,927.22998,306.950012,13.34,
435,919.320007,313.839996,13.7,
436,923.330017,316.160004,13.73,
437,896.419983,315.279999,13.75,
438,898.719971,317.480011,13.63,
439,881.030029,317.970001,13.66,
440,879.559998,321.23999,13.51,
441,882.679993,321.980011,13.27,
442,879.130005,318.320007,13.22,
443,901.049988,319.140015,14.61,
444,905.840027,319.170013,14.41,
445,932.679993,321.589996,15.09,
446,940.73999,319.049988,14.99,
447,940.380005,320.519989,15.35,
448,951.130005,321.970001,15.09,
449,954.580017,325.519989,14.83,
450,954.070007,322.029999,15.07,
451,976.289978,324.23999,14.94,
452,979.26001,326.950012,15.26,
453,982.179993,326.75,15.1,
454,979.619995,326.690002,14.51,
455,975.150024,326.23999,14.37,
456,986.75,323.910004,14.49,
457,987.47998,323.829987,14.63,
458,1002.630005,320.079987,14.23,
459,1005.650024,321.350006,14.09,
460,1002.719971,321.890015,13.8,
461,997.080017,321.25,14.14,
462,1010.47998,320.480011,14.27,
463,1007.099976,322.320007,14.46,
464,994.349976,328,14.62,
465,1005.809998,326.600006,14.28,
466,1012.72998,328.440002,14.28,
467,1004.090027,325.809998,13.97,
468,979.72998,319.679993,14.03,
469,989.669983,317.980011,14.18,
470,996.460022,319.230011,13.74,
471,1007.369995,320.640015,13.8,
472,1026.130005,321.549988,13.73,
473,1025.569946,324.910004,13.93,
474,1028,327.070007,13.84,
475,1028.119995,328.779999,13.64,
476,1030.97998,329.809998,13.55,
477,1028.930054,329.950012,13.61,
478,1020.619995,331.839996,13.55,
479,998.039978,332.440002,13.99,
480,994.75,331.350006,13.8,
481,1003.23999,335.730011,14.02,
482,1016.400024,333.51001,14.29,
483,1025.390015,335.899994,14.05,
484,1033.369995,333.670013,14.1,
485,1044.140015,333.880005,14.14,
486,1042.72998,338.049988,14.17,
487,1049.339966,341.98999,13.86,
488,1052.630005,342.149994,13.75,
489,1068.76001,346.079987,13.7,
490,1065.48999,343.75,13.93,
491,1068.300049,344.339996,13.85,
492,1064.660034,344.73999,13.99,
493,1071.660034,343.920013,13.86,
494,1060.869995,349.410004,13.92,
495,1050.780029,349.350006,13.66,
496,1044.380005,346.940002,13.35,
497,1062.97998,348.25,13.29,
498,1060.609985,344.73999,12.87,
499,1057.079956,343.059998,12.76,
500,1029.849976,344.709991,12.62,
